"[word, tag]",Counts
"['<s>', 'BASF']",1
"['Ludwigshafen', 'NNP']",1
"['-02-20-96', 'CD']",1
"['1412EST', 'CD']",1
"['listing', 'VBG']",1
"['``', 'Every']",1
"[""''"", 'Ms.']",1
"['Reed', 'NNP']",1
"['Huxley', 'NNP']",1
"['Zoological', 'NNP']",1
"['Society', 'NNP']",1
"['lent', 'VBN']",1
"['lion', 'NN']",1
"['dying', 'VBG']",1
"['lioness', 'NN']",1
"['guard', 'VBP']",1
"['gates', 'NNS']",1
"['zoo', 'NN']",1
"['exhibit', 'NN']",1
"['<s>', 'You']",1
"['peek', 'VB']",1
"['recreated', 'JJ']",1
"['Bartram', 'NNP']",1
"['18th-century', 'JJ']",1
"['explorer', 'NN']",1
"['Franklinia', 'NNP']",1
"['tree', 'NN']",1
"['blooms', 'NNS']",1
"['lectures', 'NNS']",1
"['pet', 'NN']",1
"['amateur', 'NN']",1
"['competitions', 'NNS']",1
"['terminating', 'VBG']",1
"['understanding', 'NN']",1
"['invested', 'VBN']",1
"['freed', 'VBN']",1
"['restraints', 'NNS']",1
"['Guacolda', 'NNP']",1
"['Fernandez', 'NNP']",1
"['<s>', 'Colbun']",1
"['Colbun', 'NNP']",1
"['370', 'CD']",1
"['gas-fired', 'JJ']",1
"['GasAndes', 'NNP']",1
"['pipeline', 'NN']",1
"['<s>', 'CVG']",1
"['CVG', 'NNP']",1
"['Ispat', 'NNP']",1
"['Plan', 'NNP']",1
"['236', 'CD']",1
"['Mln', 'CD']",1
"['Corporacion', 'NNP']",1
"['Venezolana', 'NNP']",1
"['Guayana', 'NNP']",1
"['ore', 'NN']",1
"['briquet', 'NN']",1
"['Universal', 'NNP']",1
"['briquets', 'NNS']",1
"['southeastern', 'JJ']",1
"['Bolivar', 'NNP']",1
"['<s>', 'Sao']",1
"['Centrais', 'NNP']",1
"['Eletricas', 'NNPS']",1
"['Brasileiras', 'NNP']",1
"['Eletrobras', 'NNP']",1
"['medium-to-large', 'NN']",1
"['sized', 'VBN']",1
"['Jornal', 'NNP']",1
"['da', 'NNP']",1
"['Tarde', 'NNP']",1
"['Imbhassay', 'NNP']",1
"['<s>', 'Imbhassay']",1
"['intention', 'NN']",1
"['bottle', 'NN']",1
"['Pepsi', 'NNP']",1
"['isolated', 'JJ']",1
"['Burma', 'NNP']",1
"['Pepsico', 'NNP']",1
"['bottling', 'VBG']",1
"['<s>', 'Tough']",1
"['Tough', 'JJ']",1
"['blamed', 'VBN']",1
"['2.4-billion', 'JJ']",1
"['Giat', 'NNP']",1
"['``', 'There']",1
"['attempt', 'NN']",1
"['opinion', 'NN']",1
"[""''"", 'complained']",1
"['complained', 'VBD']",1
"['Michel', 'NNP']",1
"['Hosmalin', 'NNP']",1
"['French', 'NNP']",1
"['Labor', 'NN']",1
"['Confederation', 'NN']",1
"['outskirts', 'NNS']",1
"['Bourges', 'NNS']",1
"['<s>', 'Cocaine']",1
"['Cocaine', 'NNP']",1
"['coca', 'NN']",1
"['print', 'NN']",1
"['image', 'NN']",1
"['detailed', 'JJ']",1
"['scientific', 'JJ']",1
"['description', 'NN']",1
"['<s>', 'Pharmacia']",1
"['Pharmacia', 'NNP']",1
"['Upjohn', 'NNP']",1
"['restructuring', 'NN']",1
"['<s>', 'Focusing']",1
"['Focusing', 'VBG']",1
"['wood-free', 'JJ']",1
"['light-wood', 'JJ']",1
"['papers', 'NNS']",1
"['newsprint', 'NN']",1
"['Bruck', 'NNP']",1
"['Austria', 'NNP']",1
"['Norway', 'NNP']",1
"['Norkse', 'NNP']",1
"['Skogindustrier', 'NNP']",1
"['AS', 'NNP']",1
"['outer', 'JJ']",1
"['laptop', 'NN']",1
"['warriors', 'NNS']",1
"['agog', 'NN']",1
"['prospect', 'NN']",1
"['zinc-air', 'NN']",1
"['Smyrna', 'NNP']",1
"['full-size', 'JJ']",1
"['notebook', 'NN']",1
"['200-year', 'JJ']",1
"['centuries-old', 'JJ']",1
"['cultivate', 'VB']",1
"['agaves', 'NNS']",1
"['extracted', 'VBN']",1
"['twist', 'NN']",1
"['tequila', 'VB']",1
"['agave', 'JJ']",1
"['mature', 'VB']",1
"['8,000', 'CD']",1
"['77', 'CD']",1
"['<s>', 'Costs']",1
"['Costs', 'NNS']",1
"['related', 'VBN']",1
"['Hoechst', 'NNP']",1
"['Victoria', 'NNP']",1
"['<s>', 'Detroit-based']",1
"['Janesville', 'NNP']",1
"['1/4', 'CD']",1
"['5/8', 'CD']",1
"['ripe', 'NN']",1
"['lunacy', 'NN']",1
"['saw', 'NN']",1
"['automobile', 'NN']",1
"['walkout', 'NN']",1
"['cat', 'NN']",1
"['urinated', 'VBN']",1
"['<s>', 'Deutch']",1
"['Deutch', 'NNP']",1
"['weapons-manufacturing', 'JJ']",1
"['Pakistan', 'NNP']",1
"['Libya', 'NNP']",1
"['<s>', 'Bell']",1
"['drive', 'NN']",1
"['components', 'NNS']",1
"['<s>', 'Aircraft']",1
"['Aircraft', 'NNP']",1
"['Sachon', 'NNP']",1
"['bound', 'VBN']",1
"['regions', 'NNS']",1
"['Mirabel', 'NNP']",1
"['Quebec', 'NNP']",1
"['civilian', 'JJ']",1
"['accepted', 'VBD']",1
"['marriage', 'NN']",1
"['1936', 'CD']",1
"['Reuther', 'NNP']",1
"['hide', 'VB']",1
"['connections', 'NNS']",1
"['UAW', 'NNP']",1
"['Anderson', 'NNP']",1
"['bolster', 'VB']",1
"['welding', 'VBG']",1
"['go', 'VBP']",1
"['fritz', 'NN']",1
"['call', 'VBP']",1
"['send', 'VBP']",1
"['Hale', 'NNP']",1
"['tax-refund', 'NN']",1
"['Nalco', 'NNP']",1
"['Tech', 'NNP']",1
"['Fuel-Tech', 'NNP']",1
"['order', 'NN']",1
"['fit', 'VB']",1
"['emission-control', 'JJ']",1
"['Legnica', 'NNP']",1
"['<s>', 'Long']",1
"['Beach', 'NNP']",1
"['C-17', 'NNP']",1
"['hear', 'VB']",1
"['cargo', 'NN']",1
"['8,400', 'CD']",1
"['cheered', 'VBD']",1
"['Earlier', 'JJR']",1
"['appearance', 'NN']",1
"['C-17', 'JJ']",1
"['<s>', 'France']",1
"['EDF', 'NNP']",1
"['Bid', 'NNP']",1
"['Electricite', 'NNP']",1
"['joined', 'VBN']",1
"['Grupo', 'NNP']",1
"['Tribasa', 'NNP']",1
"['Cogentrix', 'NNP']",1
"['bid', 'VB']",1
"['Merida', 'NNP']",1
"['Yucatan', 'NNP']",1
"['peninsula', 'NN']",1
"['Economista', 'NNP']",1
"['33', 'CD']",1
"['bidding', 'NN']",1
"['highlighting', 'VBG']",1
"['assistance', 'NN']",1
"['underlined', 'VBD']",1
"['foreign-policy', 'NN']",1
"['privately', 'RB']",1
"['fruit-packing', 'JJ']",1
"['Medford', 'NNP']",1
"['``', 'touched']",1
"['touched', 'VBN']",1
"['nerve', 'NN']",1
"['<s>', 'Chirac']",1
"['Chirac', 'NNP']",1
"['renounce', 'VB']",1
"['fissile', 'JJ']",1
"['warheads', 'NNS']",1
"['Pierrelatte', 'NNP']",1
"['Rhone', 'NNP']",1
"['established', 'VBD']",1
"['1960s', 'CD']",1
"['objections', 'NNS']",1
"['powers', 'NNS']",1
"['enriched', 'JJ']",1
"['uranium', 'NN']",1
"['appeared', 'VBD']",1
"['<s>', 'Proclaiming']",1
"['Proclaiming', 'VBG']",1
"['break', 'VB']",1
"[""''"", 'Clinton']",1
"['underscore', 'VB']",1
"['apart', 'RB']",1
"['Pat', 'NNP']",1
"['appealed', 'VBN']",1
"['message', 'NN']",1
"['protectionism', 'NN']",1
"['nationalism', 'NN']",1
"['manufactures', 'VBZ']",1
"['C-17', 'NN']",1
"['marathon', 'NN']",1
"['two-day', 'JJ']",1
"['swing', 'NN']",1
"['reacted', 'VBD']",1
"['brightening', 'VBG']",1
"['enthusiasm', 'NN']",1
"['praised', 'VBD']",1
"['reprocessing', 'NN']",1
"['projected', 'VBN']",1
"['doubled', 'VBN']",1
"['1.6', 'CD']",1
"['trillion', 'CD']",1
"['mist', 'NN']",1
"['spread', 'NN']",1
"['rooms', 'NNS']",1
"['duct', 'NN']",1
"['leaking', 'VBG']",1
"['Tsuruga', 'NNP']",1
"['1973', 'CD']",1
"['Wilsonville', 'NNP']",1
"['Ore', 'NNP']",1
"['senator', 'NN']",1
"['branded', 'VBD']",1
"['``', 'extreme']",1
"['extreme', 'JJ']",1
"[""''"", 'despite']",1
"['executive', 'JJ']",1
"['Christian', 'NNP']",1
"['Coalition', 'NN']",1
"['movement', 'NN']",1
"['sympathetic', 'JJ']",1
"['candidacy', 'NN']",1
"['soft-pedal', 'VB']",1
"['jury', 'NN']",1
"['NAFTA', 'NNP']",1
"[""''"", 'referring']",1
"['referring', 'VBG']",1
"['criticizing', 'VBG']",1
"['<s>', 'Pearson']",1
"['Pearson', 'NNP']",1
"['ACTH', 'NNP']",1
"['Kankakee', 'NNP']",1
"['FDA', 'NNP']",1
"['<s>', 'Bob']",1
"['speaking', 'VBG']",1
"['``', 'Been']",1
"['Been', 'VB']",1
"['alike', 'RB']",1
"['bunch', 'NN']",1
"['forgotten', 'VBN']",1
"['estimated', 'JJ']",1
"['750', 'CD']",1
"['Soviet-designed', 'JJ']",1
"['mothballed', 'VBN']",1
"['crisis', 'NN']",1
"['bloc', 'NN']",1
"['<s>', 'JURAGUA']",1
"['JURAGUA', 'NNP']",1
"['atomic', 'JJ']",1
"['alarmed', 'VBN']",1
"['Soviet', 'JJ']",1
"['questionable', 'JJ']",1
"['shores', 'NNS']",1
"['powerless', 'JJ']",1
"['<s>', 'Completion']",1
"['Completion', 'NN']",1
"['hinges', 'VBZ']",1
"['raising', 'VBG']",1
"['severe', 'JJ']",1
"['austerity', 'NN']",1
"['<s>', 'Rather']",1
"['Rather', 'RB']",1
"['expressed', 'VBN']",1
"['VVER-440', 'JJ']",1
"['<s>', 'Located']",1
"['Located', 'VBN']",1
"['sugar-growing', 'JJ']",1
"['Cienfuegos', 'NNS']",1
"['260', 'CD']",1
"['Miami', 'NNP']",1
"['Juragua', 'NN']",1
"['pressurized', 'JJ']",1
"['graphite', 'NN']",1
"['containment', 'NN']",1
"['dome', 'NN']",1
"['<s>', 'Cuba']",1
"['equip', 'VB']",1
"['Western-made', 'JJ']",1
"['instruments', 'NNS']",1
"['meets', 'VBZ']",1
"['<s>', 'Harold']",1
"['Harold', 'NNP']",1
"['Denton', 'NNP']",1
"['Programs', 'NNP']",1
"['Regulatory', 'NNP']",1
"['raises', 'VBZ']",1
"['ought', 'MD']",1
"[""''"", 'regarding']",1
"['regarding', 'VBG']",1
"['embargo', 'NN']",1
"['cooperation', 'NN']",1
"['matters', 'NNS']",1
"['uncertainty', 'NN']",1
"['let', 'VBD']",1
"['delegations', 'NNS']",1
"['visit', 'VBP']",1
"['promised', 'VBD']",1
"['succumb', 'VB']",1
"['political', 'JJ']",1
"['``', 'Until']",1
"['Until', 'IN']",1
"['proven', 'VBN']",1
"['points', 'NNS']",1
"['view', 'NN']",1
"['degree', 'NN']",1
"['granted', 'VBN']",1
"['Fidel', 'NNP']",1
"['Santana', 'NNP']",1
"['alternative', 'JJ']",1
"['eventual', 'JJ']",1
"['complement', 'NN']",1
"['immediate', 'JJ']",1
"['``', 'Nobody']",1
"['Nobody', 'NN']",1
"['Pedro', 'NNP']",1
"['Miret', 'NNP']",1
"['council', 'NN']",1
"['body', 'NN']",1
"['hollowed-out', 'JJ']",1
"['Tripoli', 'NNP']",1
"['intelligence', 'NN']",1
"['subterranean', 'JJ']",1
"['ingredients', 'NNS']",1
"['poison', 'NN']",1
"['CIA', 'NNP']",1
"['photograph', 'NN']",1
"['obtained', 'VBN']",1
"['copies', 'NNS']",1
"['Austrian', 'JJ']",1
"['tunnel', 'NN']",1
"['Libyan', 'NNP']",1
"['``', 'the']",1
"['delivered', 'VBN']",1
"['Intelligence', 'NNP']",1
"['Committee', 'NNP']",1
"['Rabta', 'NNP']",1
"['pharmaceuticals', 'NNS']",1
"['M.', 'NNP']",1
"['Gates', 'NNP']",1
"['accused', 'VBD']",1
"['chemical', 'JJ']",1
"['Libyans', 'NNPS']",1
"['destroyed', 'VBN']",1
"['Western', 'JJ']",1
"['agents', 'NNS']",1
"['hoax', 'NN']",1
"['evade', 'VB']",1
"['legitimate', 'JJ']",1
"['Tarhunah', 'NNP']",1
"['publicly', 'RB']",1
"['``', 'late']",1
"['-RRB-', '``']",1
"['``', 'Nonsense']",1
"['Nonsense', 'NN']",1
"['Todd', 'NNP']",1
"['agrees', 'VBZ']",1
"['face', 'VB']",1
"['tariffs', 'NNS']",1
"['``', 'Ask']",1
"['Ask', 'NNP']",1
"[""''"", 'Neeley']",1
"['Neeley', 'NNP']",1
"['summarizing', 'VBG']",1
"['-LRB-', 'Jim']",1
"['Wilson/New', 'NNP']",1
"['-LRB-', 'NYT1']",1
"['NYT1', 'NNP']",1
"['-RRB-', 'JURAGUA']",1
"['CUBA-NUCLEAR', 'NNP']",1
"['2-24', 'CD']",1
"['long-mothballed', 'JJ']",1
"['revived', 'VBN']",1
"['insure', 'VB']",1
"['conforms', 'VBZ']",1
"['<s>', 'Tel']",1
"['Tel', 'NNP']",1
"['Aviv', 'NNP']",1
"['equity', 'NN']",1
"['prepayments', 'NNS']",1
"['<s>', 'Morgenstern']",1
"['Morgenstern', 'NNP']",1
"['economical', 'JJ']",1
"['recognized', 'VBD']",1
"['ancillary', 'JJ']",1
"['<s>', 'Yoav']",1
"['Yoav', 'NNP']",1
"['Nissan-Cohen', 'NNP']",1
"['co-chief', 'JJ']",1
"['<s>', 'Tower']",1
"['Migdal', 'NNP']",1
"[""Ha'emek"", 'NNP']",1
"['slowed', 'VBD']",1
"['remained', 'VBN']",1
"['discussed', 'VBD']",1
"['topics', 'NNS']",1
"['flew', 'VBD']",1
"['Alamitos', 'NNP']",1
"['Snohomish', 'NNP']",1
"['Force', 'NNP']",1
"['One', 'NN']",1
"['<s>', 'Earnings']",1
"['Earnings', 'NNS']",1
"['mechanical', 'JJ']",1
"['sectors', 'NNS']",1
"['offset', 'VBD']",1
"['0.6', 'CD']",1
"['<s>', 'Sales']",1
"['RWE', 'NNP']",1
"['31.3', 'CD']",1
"['16.5', 'CD']",1
"['3.3', 'CD']",1
"['<s>', 'MAN']",1
"['MAN', 'NNP']",1
"['8.7', 'CD']",1
"['ends', 'VBZ']",1
"['<s>', 'Gains']",1
"['Gains', 'NNS']",1
"['presses', 'NNS']",1
"['revenue', 'NN']",1
"['motors', 'NNS']",1
"['machine', 'NN']",1
"['sank', 'VBD']",1
"['1.615', 'CD']",1
"['bonsai', 'NN']",1
"['gratifying', 'JJ']",1
"['creates', 'VBZ']",1
"['enticing', 'VBG']",1
"['relationship', 'NN']",1
"['<s>', 'Outpacing']",1
"['Outpacing', 'VBG']",1
"['overall', 'JJ']",1
"['managment', 'NN']",1
"['<s>', 'Washington']",1
"['Thousands', 'NNS']",1
"['lawsuits', 'NNS']",1
"['damages', 'NNS']",1
"['proceed', 'VB']",1
"['ruled', 'VBD']",1
"['refused', 'VBD']",1
"['consider', 'VB']",1
"['GPU', 'NNP']",1
"['--before', 'JJ']",1
"['exposed', 'VBN']",1
"['excessive', 'JJ']",1
"['radiation', 'NN']",1
"['violate', 'VB']",1
"['measured', 'VBN']",1
"['borders', 'NNS']",1
"['<s>', 'GPU']",1
"['appealed', 'VBD']",1
"['lenient', 'JJ']",1
"['threaten', 'VB']",1
"['liable', 'JJ']",1
"['anybody', 'NN']",1
"['develops', 'VBZ']",1
"['argued', 'VBD']",1
"['measurements', 'NNS']",1
"['irrelevant', 'JJ']",1
"['<s>', 'Millions']",1
"['Millions', 'NNS']",1
"['Americans', 'NNPS']",1
"['waves', 'NNS']",1
"['groundless', 'JJ']",1
"['blame', 'VB']",1
"['proof', 'NN']",1
"['actually', 'RB']",1
"['dangerous', 'JJ']",1
"['<s>', 'persons']",1
"['residing', 'VBG']",1
"['radius', 'NNS']",1
"['exposure', 'NN']",1
"['whatsoever', 'RB']",1
"['aftermath', 'NN']",1
"['McDermott', 'NNP']",1
"['Babcock', 'NNP']",1
"['Wilcox', 'NNP']",1
"['Constructors', 'NNPS']",1
"['Dresser', 'NNP']",1
"['Ten', 'CD']",1
"['release', 'NN']",1
"['selected', 'VBN']",1
"['monitors', 'NNS']",1
"['boundaries', 'NNS']",1
"['<s>', 'Emissions']",1
"['Emissions', 'NNS']",1
"['millirems', 'NNS']",1
"['appeals', 'NNS']",1
"['pre-trial', 'JJ']",1
"['plaintiffs', 'NNS']",1
"['evidence', 'NN']",1
"['<s>', 'Gothenburg']",1
"['Gothenburg', 'NNP']",1
"['Sweden', 'NNP']",1
"['SKF', 'NNP']",1
"['AB', 'NNP']",1
"['roller', 'NN']",1
"['bearings', 'NNS']",1
"['123', 'CD']",1
"['289,000', 'CD']",1
"['276', 'CD']",1
"['<s>', 'SKF']",1
"['Glasgow', 'NNP']",1
"['axle', 'NN']",1
"['bearing', 'NN']",1
"['Altoona', 'NNP']",1
"['<s>', 'Iscor']",1
"['Iscor', 'NNP']",1
"['one-time', 'JJ']",1
"['65', 'CD']",1
"['rand', 'NN']",1
"['damage', 'NN']",1
"['furnace', 'NN']",1
"['Newcastle', 'JJ']",1
"['KwaZulu-Natal', 'JJ']",1
"['increased', 'VBD']",1
"['switched', 'VBD']",1
"['Eau', 'NNP']",1
"['Claire', 'NNP']",1
"['ramped', 'VBN']",1
"['ahead', 'RB']",1
"['mature', 'JJ']",1
"['Bradley', 'NNP']",1
"['<s>', 'NABE']",1
"['NABE', 'NNP']",1
"['slower', 'JJR']",1
"['buildup', 'NN']",1
"['inventories', 'NNS']",1
"['act', 'NN']",1
"['restrain', 'VB']",1
"['followers', 'NNS']",1
"['clandestine', 'JJ']",1
"['top-secret', 'JJ']",1
"['skin', 'NN']",1
"['grafts', 'NNS']",1
"['abroad', 'RB']",1
"['put', 'VBD']",1
"['hold', 'NN']",1
"['Goldsboro', 'NNP']",1
"['<s>', 'WLR']",1
"['WLR', 'NNP']",1
"['hatchery', 'NN']",1
"['autumn', 'NN']",1
"['Gail', 'NNP']",1
"['operator', 'NN']",1
"['radiation-related', 'JJ']",1
"['ailments', 'NNS']",1
"['amounts', 'NNS']",1
"['violated', 'VBD']",1
"['<s>', 'Besides']",1
"['Besides', 'IN']",1
"['subsidiaries', 'NNS']",1
"['name', 'VBP']",1
"['3/8', 'CD']",1
"['leaks', 'NNS']",1
"['boundary', 'NN']",1
"['exceeded', 'VBD']",1
"['500-millirem', 'JJ']",1
"['separate', 'JJ']",1
"['investigations', 'NNS']",1
"['populated', 'JJ']",1
"['<s>', 'Development']",1
"['sage', 'NN']",1
"['scrub', 'NN']",1
"['dominant', 'JJ']",1
"['earning', 'VBG']",1
"['designation', 'NN']",1
"['endangered', 'VBN']",1
"['melds', 'VBZ']",1
"['gnatcatcher', 'NN']",1
"['habitat', 'NN']",1
"['pretext', 'NN']",1
"['ecology', 'NN']",1
"['<s>', 'Col']",1
"['Col', 'NNP']",1
"['Moammar', 'NNP']",1
"['Gadhafy', 'NNP']",1
"['chemical-weapons', 'NNS']",1
"['cavern', 'NN']",1
"['dug', 'NN']",1
"['stockpiles', 'NNS']",1
"['universal', 'JJ']",1
"['tell', 'VBP']",1
"['bombing', 'VBG']",1
"['mountains', 'NNS']",1
"['waited', 'VBD']",1
"['destroy', 'VB']",1
"['completely', 'RB']",1
"['decide', 'VBP']",1
"['missiles', 'NNS']",1
"['toys', 'NNS']",1
"['terrorists', 'NNS']",1
"['H3Inc', 'NNP']",1
"['promote', 'VB']",1
"['created', 'VBD']",1
"['jointly', 'RB']",1
"['insured', 'VBD']",1
"['risks', 'NNS']",1
"['contribute', 'VB']",1
"['fund', 'NN']",1
"['Dotter', 'NNP']",1
"['Pratt', 'NNP']",1
"['Lambert', 'NNP']",1
"['paint', 'NN']",1
"['<s>', 'Charlotte']",1
"['TT', 'NNP']",1
"['Raleigh', 'NNP']",1
"['Wray', 'NNP']",1
"['Weybridge', 'NNP']",1
"['Surrey-based', 'JJ']",1
"['50,000-square-foot', 'JJ']",1
"['statewide', 'RB']",1
"['sensors', 'NNS']",1
"['indicate', 'VB']",1
"['throttle', 'JJ']",1
"['ABS', 'NNP']",1
"['braking', 'NN']",1
"['exhaust', 'JJ']",1
"['recirculation', 'NN']",1
"['Big', 'NNP']",1
"['<s>', 'Jerry']",1
"['IRC', 'NNP']",1
"['Wirewound', 'NNP']",1
"['Film', 'NNP']",1
"['Division', 'NNP']",1
"['Boone', 'NNP']",1
"['Metz', 'NNP']",1
"['tear', 'VB']",1
"['milo', 'NN']",1
"['Macon', 'NNP']",1
"['<s>', 'NEW']",1
"['NEW', 'NNP']",1
"['YORK', 'NNP']",1
"['Barnard', 'NNP']",1
"['College', 'NNP']",1
"['resembled', 'VBD']",1
"['ivory', 'NN']",1
"['tower', 'NN']",1
"['striking', 'JJ']",1
"['picket', 'NN']",1
"['signs', 'NNS']",1
"['blew', 'VBD']",1
"['whistles', 'NNS']",1
"['protest', 'VB']",1
"['contribute', 'VBP']",1
"['health-insurance', 'NN']",1
"['premiums', 'NNS']",1
"['exterior', 'NN']",1
"['Boise', 'NNP']",1
"['pleading', 'VBG']",1
"['guilty', 'JJ']",1
"['agreeing', 'VBG']",1
"['Mineral', 'NNP']",1
"['Wells', 'NNP']",1
"['acted', 'VBN']",1
"['Stanley', 'NNP']",1
"['Bowlin', 'NNP']",1
"['Victor', 'NNP']",1
"['K.', 'NNP']",1
"['Paulsen', 'NNP']",1
"['pleaded', 'VBD']",1
"['conspiring', 'VBG']",1
"['defraud', 'VB']",1
"['A$0.9', 'CD']",1
"['<s>', 'ADI']",1
"['ADI', 'NNP']",1
"['NT$', '$']",1
"['$', '181']",1
"['181', 'CD']",1
"['Coke', 'NNP']",1
"['northeastern', 'JJ']",1
"['port', 'JJ']",1
"['Tianjin', 'NNP']",1
"['generated', 'VBD']",1
"['indirect', 'JJ']",1
"['occurs', 'VBZ']",1
"['Coca-Cola', 'NNP']",1
"[""''"", 'Nolan']",1
"['Nolan', 'NNP']",1
"['Shi', 'NNP']",1
"['Qilu', 'NNP']",1
"['Softdrinks', 'NNPS']",1
"['formal', 'JJ']",1
"['``', 'Some']",1
"['claim', 'VBP']",1
"['ten', 'JJ']",1
"['<s>', 'Cristaleria']",1
"['Cristaleria', 'NNP']",1
"['reinforced', 'JJ']",1
"['<s>', 'Micron']",1
"['<s>', ""'""]",1
"['compensate', 'VB']",1
"['landowner', 'NN']",1
"['whenever', 'WRB']",1
"['action', 'NN']",1
"['protect', 'VB']",1
"['endangered', 'JJ']",1
"['reduces', 'VBZ']",1
"['boisterous', 'JJ']",1
"['banter', 'NN']",1
"['Catholic', 'NNP']",1
"['Protestant', 'JJ']",1
"['hushed', 'VBN']",1
"['last', 'VB']",1
"['38', 'CD']",1
"['steward', 'RB']",1
"['staved', 'VBD']",1
"['bankruptcy', 'NN']",1
"['healthy', 'JJ']",1
"['<s>', 'Appert']",1
"['Appert', 'NNP']",1
"['canned', 'VBD']",1
"['meats', 'NNS']",1
"['jars', 'NNS']",1
"['sealed', 'VBN']",1
"['pitch', 'NN']",1
"['1804', 'CD']",1
"['vacuum-packing', 'JJ']",1
"['7/8', 'CD']",1
"['Minneapolis', 'NNP']",1
"['parent', 'NN']",1
"['Idaho', 'NNP']",1
"['1/8', 'CD']",1
"['constructed', 'VBN']",1
"['memory-chip', 'NN']",1
"['improve', 'VBP']",1
"[':29', 'CD']",1
"['STK', 'NNP']",1
"['registration', 'NN']",1
"['fees', 'NNS']",1
"['drop', 'VB']",1
"['-RRB-', 'Micron']",1
"['Electronics', 'NNPS']",1
"['mln', 'CD']",1
"['-RRB-', 'France']",1
"['Chargeurs', 'NNP']",1
"['FRA', 'NNP']",1
"['-RRB-', 'Canada']",1
"['Bombardier', 'NNP']",1
"['Dutch', 'NNP']",1
"['jetmaker', 'NN']",1
"['Fokker', 'NN']",1
"['AIR', 'NNP']",1
"['Gingrich', 'NNP']",1
"['`possible', '.']",1
"['-RRB-', 'U.N.']",1
"['U.N.', 'NNP']",1
"['`deplores', 'NNS']",1
"[""''"", 'Cuba']",1
"['shooting', 'NN']",1
"['UN', 'NNP']",1
"['-RRB-', 'Italian']",1
"['premier', 'NN']",1
"['Dini', 'NNS']",1
"['form', 'VB']",1
"['pact', 'NN']",1
"['center-left', 'JJ']",1
"['ITALY', 'NNP']",1
"[':02', 'CD']",1
"['-RRB-', 'Feb/27/96']",1
"['Feb/27/96', 'NNP']",1
"[':53', 'CD']",1
"['Wellington', 'NNP']",1
"['Zealand', 'NNP']",1
"['Fletcher', 'NNP']",1
"['Challenge', 'NNP']",1
"['first-half', 'JJ']",1
"['bettering', 'VBG']",1
"['investigating', 'VBG']",1
"['possibility', 'NN']",1
"['plaster-board', 'NN']",1
"['faded', 'VBD']",1
"['Wall', 'NNP']",1
"['weakening', 'VBG']",1
"['postpone', 'VB']",1
"['installing', 'NN']",1
"['full-service', 'JJ']",1
"['basis', 'NN']",1
"['upgrades', 'NNS']",1
"['concerned', 'VBD']",1
"['Sony', 'NNP']",1
"['<s>', 'Raised']",1
"['Raised', 'VBN']",1
"['Craven', 'NNP']",1
"['telecommunications', 'NN']",1
"['fiber-optics', 'JJ']",1
"['<s>', 'Casinos']",1
"['Casinos', 'NNS']",1
"['Joliet', 'NNP']",1
"['employer', 'NN']",1
"['overnight', 'RB']",1
"['surpassed', 'VBN']",1
"['tractor', 'NN']",1
"['<s>', 'Business']",1
"['Week', 'NNP']",1
"['Boom', 'NNP']",1
"['Belt', 'NNP']",1
"['interstate', 'NN']",1
"['Forrest', 'NNP']",1
"['gray-haired', 'JJ']",1
"['clerk', 'NN']",1
"['hardware', 'NN']",1
"['hurting', 'VBG']",1
"['Danny', 'NNP']",1
"['Cannon', 'NNP']",1
"['fourth-generation', 'JJ']",1
"['barber', 'NN']",1
"['Woodruff', 'NNP']",1
"['<s>', 'Bangkok']",1
"['<s>', 'Judging']",1
"['Judging', 'VBG']",1
"['round', 'NN']",1
"['front-runners', 'NNS']",1
"['Lanna', 'NNP']",1
"['Lignite', 'NNP']",1
"['Loxley', 'NNP']",1
"['Saha-Union', 'NNP']",1
"['respectively', 'RB']",1
"['Hemaraj', 'NNP']",1
"['pioneers', 'NNS']",1
"['Thai', 'IN']",1
"['Cogeneration', 'NNP']",1
"['costs', 'VBZ']",1
"['500-megawatt', 'JJ']",1
"['return', 'NN']",1
"['hassle', 'NN']",1
"['renegotiate', 'VB']",1
"['voters', 'NNS']",1
"['elected', 'VBD']",1
"['Hindu', 'NNP']",1
"['nationalist', 'NN']",1
"['partnership', 'NN']",1
"['proposed', 'VBD']",1
"['700-megawatt', 'JJ']",1
"['proposes', 'VBZ']",1
"['600-megawatt', 'JJ']",1
"['privatization', 'NN']",1
"['Pisit', 'NNP']",1
"['Leeahtham', 'NNP']",1
"['Electricity', 'NNP']",1
"['Generating', 'NNP']",1
"['<s>', 'Among']",1
"['Among', 'IN']",1
"['gypsum', 'NN']",1
"['725', 'CD']",1
"['Indonesia', 'NNP']",1
"['<s>', 'Minneapolis-based']",1
"['Minneapolis-based', 'JJ']",1
"['8.8', 'CD']",1
"['<s>', 'Further']",1
"['Further', 'JJ']",1
"['VDMA', 'NNP']",1
"['association', 'NN']",1
"['fifth', 'JJ']",1
"['export-driven', 'JJ']",1
"['continuing', 'VBG']",1
"['unabated', 'JJ']",1
"['<s>', 'Rotterdam']",1
"['Rotterdam', 'NNP']",1
"['breathing', 'NN']",1
"['<s>', 'Authorities']",1
"['Authorities', 'NNS']",1
"['<s>', 'Strooij']",1
"['Strooij', 'NNP']",1
"[""''"", 'danger']",1
"['blaze', 'NN']",1
"['closely', 'RB']",1
