"[word, tag]",Probability
"['raising', 'VBG']",1.2690355329949238e-05
"['severe', 'JJ']",3.5474453072619753e-06
"['austerity', 'NN']",1.26798317132735e-06
"['<s>', 'Rather']",7.449899426357744e-06
"['Rather', 'RB']",9.182567813263301e-06
"['expressed', 'VBN']",1.0112348188372822e-05
"['VVER-440', 'JJ']",3.5474453072619753e-06
"['<s>', 'Located']",7.449899426357744e-06
"['Located', 'VBN']",1.0112348188372822e-05
"['sugar-growing', 'JJ']",3.5474453072619753e-06
"['Cienfuegos', 'NNS']",3.6322031127980677e-06
"['260', 'CD']",5.489287655140993e-06
"['Miami', 'NNP']",1.6162086331400348e-06
"['Juragua', 'NN']",1.26798317132735e-06
"['pressurized', 'JJ']",3.5474453072619753e-06
"['graphite', 'NN']",1.26798317132735e-06
"['containment', 'NN']",1.26798317132735e-06
"['dome', 'NN']",1.26798317132735e-06
"['<s>', 'Cuba']",7.449899426357744e-06
"['equip', 'VB']",6.837373081262179e-06
"['Western-made', 'JJ']",3.5474453072619753e-06
"['instruments', 'NNS']",3.6322031127980677e-06
"['meets', 'VBZ']",1.1233809272386174e-05
"['<s>', 'Harold']",7.449899426357744e-06
"['Harold', 'NNP']",1.6162086331400348e-06
"['Denton', 'NNP']",1.6162086331400348e-06
"['Programs', 'NNP']",1.6162086331400348e-06
"['Regulatory', 'NNP']",1.6162086331400348e-06
"['raises', 'VBZ']",1.1233809272386174e-05
"['ought', 'MD']",1.7452006980802792e-05
"['regarding', 'VBG']",1.2690355329949238e-05
"['embargo', 'NN']",1.26798317132735e-06
"['cooperation', 'NN']",1.26798317132735e-06
"['matters', 'NNS']",3.6322031127980677e-06
"['uncertainty', 'NN']",1.26798317132735e-06
"['let', 'VBD']",6.4348822094811555e-06
"['delegations', 'NNS']",3.6322031127980677e-06
"['visit', 'VBP']",2.2072131726482144e-05
"['promised', 'VBD']",6.4348822094811555e-06
"['succumb', 'VB']",6.837373081262179e-06
"['political', 'JJ']",3.5474453072619753e-06
"['Until', 'IN']",1.8416138430429355e-06
"['proven', 'VBN']",1.0112348188372822e-05
"['points', 'NNS']",3.6322031127980677e-06
"['view', 'NN']",1.26798317132735e-06
"['degree', 'NN']",1.26798317132735e-06
"['granted', 'VBN']",1.0112348188372822e-05
"['Fidel', 'NNP']",1.6162086331400348e-06
"['Santana', 'NNP']",1.6162086331400348e-06
"['alternative', 'JJ']",3.5474453072619753e-06
"['eventual', 'JJ']",3.5474453072619753e-06
"['complement', 'NN']",1.26798317132735e-06
"['immediate', 'JJ']",3.5474453072619753e-06
"['Nobody', 'NN']",1.26798317132735e-06
"['Pedro', 'NNP']",1.6162086331400348e-06
"['Miret', 'NNP']",1.6162086331400348e-06
"['council', 'NN']",1.26798317132735e-06
"['body', 'NN']",1.26798317132735e-06
"['hollowed-out', 'JJ']",3.5474453072619753e-06
"['Tripoli', 'NNP']",1.6162086331400348e-06
"['intelligence', 'NN']",1.26798317132735e-06
"['subterranean', 'JJ']",3.5474453072619753e-06
"['ingredients', 'NNS']",3.6322031127980677e-06
"['poison', 'NN']",1.26798317132735e-06
"['CIA', 'NNP']",1.6162086331400348e-06
"['photograph', 'NN']",1.26798317132735e-06
"['obtained', 'VBN']",1.0112348188372822e-05
"['copies', 'NNS']",3.6322031127980677e-06
"['Austrian', 'JJ']",3.5474453072619753e-06
"['tunnel', 'NN']",1.26798317132735e-06
"['Libyan', 'NNP']",1.6162086331400348e-06
"['delivered', 'VBN']",1.0112348188372822e-05
"['Intelligence', 'NNP']",1.6162086331400348e-06
"['Committee', 'NNP']",1.6162086331400348e-06
"['Rabta', 'NNP']",1.6162086331400348e-06
"['pharmaceuticals', 'NNS']",3.6322031127980677e-06
"['M.', 'NNP']",1.6162086331400348e-06
"['Gates', 'NNP']",1.6162086331400348e-06
"['accused', 'VBD']",6.4348822094811555e-06
"['chemical', 'JJ']",3.5474453072619753e-06
"['Libyans', 'NNPS']",9.656237929702588e-05
"['destroyed', 'VBN']",1.0112348188372822e-05
"['Western', 'JJ']",3.5474453072619753e-06
"['agents', 'NNS']",3.6322031127980677e-06
"['hoax', 'NN']",1.26798317132735e-06
"['evade', 'VB']",6.837373081262179e-06
"['legitimate', 'JJ']",3.5474453072619753e-06
"['Tarhunah', 'NNP']",1.6162086331400348e-06
"['publicly', 'RB']",9.182567813263301e-06
"['Nonsense', 'NN']",1.26798317132735e-06
"['Todd', 'NNP']",1.6162086331400348e-06
"['agrees', 'VBZ']",1.1233809272386174e-05
"['face', 'VB']",6.837373081262179e-06
"['tariffs', 'NNS']",3.6322031127980677e-06
"['Ask', 'NNP']",1.6162086331400348e-06
"['Neeley', 'NNP']",1.6162086331400348e-06
"['summarizing', 'VBG']",1.2690355329949238e-05
"['Wilson/New', 'NNP']",1.6162086331400348e-06
"['NYT1', 'NNP']",1.6162086331400348e-06
"['CUBA-NUCLEAR', 'NNP']",1.6162086331400348e-06
"['2-24', 'CD']",5.489287655140993e-06
"['long-mothballed', 'JJ']",3.5474453072619753e-06
"['revived', 'VBN']",1.0112348188372822e-05
"['insure', 'VB']",6.837373081262179e-06
"['conforms', 'VBZ']",1.1233809272386174e-05
"['<s>', 'Tel']",7.449899426357744e-06
"['Tel', 'NNP']",1.6162086331400348e-06
"['Aviv', 'NNP']",1.6162086331400348e-06
"['equity', 'NN']",1.26798317132735e-06
"['prepayments', 'NNS']",3.6322031127980677e-06
"['<s>', 'Morgenstern']",7.449899426357744e-06
"['Morgenstern', 'NNP']",1.6162086331400348e-06
"['economical', 'JJ']",3.5474453072619753e-06
"['recognized', 'VBD']",6.4348822094811555e-06
"['ancillary', 'JJ']",3.5474453072619753e-06
"['<s>', 'Yoav']",7.449899426357744e-06
"['Yoav', 'NNP']",1.6162086331400348e-06
"['Nissan-Cohen', 'NNP']",1.6162086331400348e-06
"['co-chief', 'JJ']",3.5474453072619753e-06
"['<s>', 'Tower']",7.449899426357744e-06
"['Migdal', 'NNP']",1.6162086331400348e-06
"[""Ha'emek"", 'NNP']",1.6162086331400348e-06
"['slowed', 'VBD']",6.4348822094811555e-06
"['remained', 'VBN']",1.0112348188372822e-05
"['discussed', 'VBD']",6.4348822094811555e-06
"['topics', 'NNS']",3.6322031127980677e-06
"['flew', 'VBD']",6.4348822094811555e-06
"['Alamitos', 'NNP']",1.6162086331400348e-06
"['Snohomish', 'NNP']",1.6162086331400348e-06
"['Force', 'NNP']",1.6162086331400348e-06
"['One', 'NN']",1.26798317132735e-06
"['<s>', 'Earnings']",7.449899426357744e-06
"['Earnings', 'NNS']",3.6322031127980677e-06
"['mechanical', 'JJ']",3.5474453072619753e-06
"['sectors', 'NNS']",3.6322031127980677e-06
"['offset', 'VBD']",6.4348822094811555e-06
"['0.6', 'CD']",5.489287655140993e-06
"['<s>', 'Sales']",7.449899426357744e-06
"['RWE', 'NNP']",1.6162086331400348e-06
"['31.3', 'CD']",5.489287655140993e-06
"['16.5', 'CD']",5.489287655140993e-06
"['3.3', 'CD']",5.489287655140993e-06
"['<s>', 'MAN']",7.449899426357744e-06
"['MAN', 'NNP']",1.6162086331400348e-06
"['8.7', 'CD']",5.489287655140993e-06
"['ends', 'VBZ']",1.1233809272386174e-05
"['<s>', 'Gains']",7.449899426357744e-06
"['Gains', 'NNS']",3.6322031127980677e-06
"['presses', 'NNS']",3.6322031127980677e-06
"['revenue', 'NN']",1.26798317132735e-06
"['motors', 'NNS']",3.6322031127980677e-06
"['machine', 'NN']",1.26798317132735e-06
"['sank', 'VBD']",6.4348822094811555e-06
"['1.615', 'CD']",5.489287655140993e-06
"['bonsai', 'NN']",1.26798317132735e-06
"['gratifying', 'JJ']",3.5474453072619753e-06
"['creates', 'VBZ']",1.1233809272386174e-05
"['enticing', 'VBG']",1.2690355329949238e-05
"['relationship', 'NN']",1.26798317132735e-06
"['<s>', 'Outpacing']",7.449899426357744e-06
"['Outpacing', 'VBG']",1.2690355329949238e-05
"['overall', 'JJ']",3.5474453072619753e-06
"['managment', 'NN']",1.26798317132735e-06
"['<s>', 'Washington']",7.449899426357744e-06
"['Thousands', 'NNS']",3.6322031127980677e-06
"['lawsuits', 'NNS']",3.6322031127980677e-06
"['damages', 'NNS']",3.6322031127980677e-06
"['proceed', 'VB']",6.837373081262179e-06
"['ruled', 'VBD']",6.4348822094811555e-06
"['refused', 'VBD']",6.4348822094811555e-06
"['consider', 'VB']",6.837373081262179e-06
"['GPU', 'NNP']",1.6162086331400348e-06
"['--before', 'JJ']",3.5474453072619753e-06
"['exposed', 'VBN']",1.0112348188372822e-05
"['excessive', 'JJ']",3.5474453072619753e-06
"['radiation', 'NN']",1.26798317132735e-06
"['violate', 'VB']",6.837373081262179e-06
"['measured', 'VBN']",1.0112348188372822e-05
"['borders', 'NNS']",3.6322031127980677e-06
"['<s>', 'GPU']",7.449899426357744e-06
"['appealed', 'VBD']",6.4348822094811555e-06
"['lenient', 'JJ']",3.5474453072619753e-06
"['threaten', 'VB']",6.837373081262179e-06
"['liable', 'JJ']",3.5474453072619753e-06
"['anybody', 'NN']",1.26798317132735e-06
"['develops', 'VBZ']",1.1233809272386174e-05
"['argued', 'VBD']",6.4348822094811555e-06
"['measurements', 'NNS']",3.6322031127980677e-06
"['irrelevant', 'JJ']",3.5474453072619753e-06
"['<s>', 'Millions']",7.449899426357744e-06
"['Millions', 'NNS']",3.6322031127980677e-06
"['Americans', 'NNPS']",9.656237929702588e-05
"['waves', 'NNS']",3.6322031127980677e-06
"['groundless', 'JJ']",3.5474453072619753e-06
"['blame', 'VB']",6.837373081262179e-06
"['proof', 'NN']",1.26798317132735e-06
"['actually', 'RB']",9.182567813263301e-06
"['dangerous', 'JJ']",3.5474453072619753e-06
"['<s>', 'persons']",7.449899426357744e-06
"['residing', 'VBG']",1.2690355329949238e-05
"['radius', 'NNS']",3.6322031127980677e-06
"['exposure', 'NN']",1.26798317132735e-06
"['whatsoever', 'RB']",9.182567813263301e-06
"['aftermath', 'NN']",1.26798317132735e-06
"['McDermott', 'NNP']",1.6162086331400348e-06
"['Babcock', 'NNP']",1.6162086331400348e-06
"['Wilcox', 'NNP']",1.6162086331400348e-06
"['Constructors', 'NNPS']",9.656237929702588e-05
"['Dresser', 'NNP']",1.6162086331400348e-06
"['Ten', 'CD']",5.489287655140993e-06
"['release', 'NN']",1.26798317132735e-06
"['selected', 'VBN']",1.0112348188372822e-05
"['monitors', 'NNS']",3.6322031127980677e-06
"['boundaries', 'NNS']",3.6322031127980677e-06
"['<s>', 'Emissions']",7.449899426357744e-06
"['Emissions', 'NNS']",3.6322031127980677e-06
"['millirems', 'NNS']",3.6322031127980677e-06
"['appeals', 'NNS']",3.6322031127980677e-06
"['pre-trial', 'JJ']",3.5474453072619753e-06
"['plaintiffs', 'NNS']",3.6322031127980677e-06
"['evidence', 'NN']",1.26798317132735e-06
"['<s>', 'Gothenburg']",7.449899426357744e-06
"['Gothenburg', 'NNP']",1.6162086331400348e-06
"['Sweden', 'NNP']",1.6162086331400348e-06
"['SKF', 'NNP']",1.6162086331400348e-06
"['AB', 'NNP']",1.6162086331400348e-06
"['roller', 'NN']",1.26798317132735e-06
"['bearings', 'NNS']",3.6322031127980677e-06
"['123', 'CD']",5.489287655140993e-06
"['289,000', 'CD']",5.489287655140993e-06
"['276', 'CD']",5.489287655140993e-06
"['<s>', 'SKF']",7.449899426357744e-06
"['Glasgow', 'NNP']",1.6162086331400348e-06
"['axle', 'NN']",1.26798317132735e-06
"['bearing', 'NN']",1.26798317132735e-06
"['Altoona', 'NNP']",1.6162086331400348e-06
"['<s>', 'Iscor']",7.449899426357744e-06
"['Iscor', 'NNP']",1.6162086331400348e-06
"['one-time', 'JJ']",3.5474453072619753e-06
"['65', 'CD']",5.489287655140993e-06
"['rand', 'NN']",1.26798317132735e-06
"['damage', 'NN']",1.26798317132735e-06
"['furnace', 'NN']",1.26798317132735e-06
"['Newcastle', 'JJ']",3.5474453072619753e-06
"['KwaZulu-Natal', 'JJ']",3.5474453072619753e-06
"['increased', 'VBD']",6.4348822094811555e-06
"['switched', 'VBD']",6.4348822094811555e-06
"['Eau', 'NNP']",1.6162086331400348e-06
"['Claire', 'NNP']",1.6162086331400348e-06
"['ramped', 'VBN']",1.0112348188372822e-05
"['ahead', 'RB']",9.182567813263301e-06
"['mature', 'JJ']",3.5474453072619753e-06
"['Bradley', 'NNP']",1.6162086331400348e-06
"['<s>', 'NABE']",7.449899426357744e-06
"['NABE', 'NNP']",1.6162086331400348e-06
"['slower', 'JJR']",7.053678493334273e-05
"['buildup', 'NN']",1.26798317132735e-06
"['inventories', 'NNS']",3.6322031127980677e-06
"['act', 'NN']",1.26798317132735e-06
"['restrain', 'VB']",6.837373081262179e-06
"['followers', 'NNS']",3.6322031127980677e-06
"['clandestine', 'JJ']",3.5474453072619753e-06
"['top-secret', 'JJ']",3.5474453072619753e-06
"['skin', 'NN']",1.26798317132735e-06
"['grafts', 'NNS']",3.6322031127980677e-06
"['abroad', 'RB']",9.182567813263301e-06
"['put', 'VBD']",6.4348822094811555e-06
"['hold', 'NN']",1.26798317132735e-06
"['Goldsboro', 'NNP']",1.6162086331400348e-06
"['<s>', 'WLR']",7.449899426357744e-06
"['WLR', 'NNP']",1.6162086331400348e-06
"['hatchery', 'NN']",1.26798317132735e-06
"['autumn', 'NN']",1.26798317132735e-06
"['Gail', 'NNP']",1.6162086331400348e-06
"['operator', 'NN']",1.26798317132735e-06
"['radiation-related', 'JJ']",3.5474453072619753e-06
"['ailments', 'NNS']",3.6322031127980677e-06
"['amounts', 'NNS']",3.6322031127980677e-06
"['violated', 'VBD']",6.4348822094811555e-06
"['<s>', 'Besides']",7.449899426357744e-06
"['Besides', 'IN']",1.8416138430429355e-06
"['subsidiaries', 'NNS']",3.6322031127980677e-06
"['name', 'VBP']",2.2072131726482144e-05
"['3/8', 'CD']",5.489287655140993e-06
"['leaks', 'NNS']",3.6322031127980677e-06
"['boundary', 'NN']",1.26798317132735e-06
"['exceeded', 'VBD']",6.4348822094811555e-06
"['500-millirem', 'JJ']",3.5474453072619753e-06
"['separate', 'JJ']",3.5474453072619753e-06
"['investigations', 'NNS']",3.6322031127980677e-06
"['populated', 'JJ']",3.5474453072619753e-06
"['<s>', 'Development']",7.449899426357744e-06
"['sage', 'NN']",1.26798317132735e-06
"['scrub', 'NN']",1.26798317132735e-06
"['dominant', 'JJ']",3.5474453072619753e-06
"['earning', 'VBG']",1.2690355329949238e-05
"['designation', 'NN']",1.26798317132735e-06
"['endangered', 'VBN']",1.0112348188372822e-05
"['melds', 'VBZ']",1.1233809272386174e-05
"['gnatcatcher', 'NN']",1.26798317132735e-06
"['habitat', 'NN']",1.26798317132735e-06
"['pretext', 'NN']",1.26798317132735e-06
"['ecology', 'NN']",1.26798317132735e-06
"['<s>', 'Col']",7.449899426357744e-06
"['Col', 'NNP']",1.6162086331400348e-06
"['Moammar', 'NNP']",1.6162086331400348e-06
"['Gadhafy', 'NNP']",1.6162086331400348e-06
"['chemical-weapons', 'NNS']",3.6322031127980677e-06
"['cavern', 'NN']",1.26798317132735e-06
"['dug', 'NN']",1.26798317132735e-06
"['stockpiles', 'NNS']",3.6322031127980677e-06
"['universal', 'JJ']",3.5474453072619753e-06
"['tell', 'VBP']",2.2072131726482144e-05
"['bombing', 'VBG']",1.2690355329949238e-05
"['mountains', 'NNS']",3.6322031127980677e-06
"['waited', 'VBD']",6.4348822094811555e-06
"['destroy', 'VB']",6.837373081262179e-06
"['completely', 'RB']",9.182567813263301e-06
"['decide', 'VBP']",2.2072131726482144e-05
"['missiles', 'NNS']",3.6322031127980677e-06
"['toys', 'NNS']",3.6322031127980677e-06
"['terrorists', 'NNS']",3.6322031127980677e-06
"['H3Inc', 'NNP']",1.6162086331400348e-06
"['promote', 'VB']",6.837373081262179e-06
"['created', 'VBD']",6.4348822094811555e-06
"['jointly', 'RB']",9.182567813263301e-06
"['insured', 'VBD']",6.4348822094811555e-06
"['risks', 'NNS']",3.6322031127980677e-06
"['contribute', 'VB']",6.837373081262179e-06
"['fund', 'NN']",1.26798317132735e-06
"['Dotter', 'NNP']",1.6162086331400348e-06
"['Pratt', 'NNP']",1.6162086331400348e-06
"['Lambert', 'NNP']",1.6162086331400348e-06
"['paint', 'NN']",1.26798317132735e-06
"['<s>', 'Charlotte']",7.449899426357744e-06
"['TT', 'NNP']",1.6162086331400348e-06
"['Raleigh', 'NNP']",1.6162086331400348e-06
"['Wray', 'NNP']",1.6162086331400348e-06
"['Weybridge', 'NNP']",1.6162086331400348e-06
"['Surrey-based', 'JJ']",3.5474453072619753e-06
"['50,000-square-foot', 'JJ']",3.5474453072619753e-06
"['statewide', 'RB']",9.182567813263301e-06
"['sensors', 'NNS']",3.6322031127980677e-06
"['indicate', 'VB']",6.837373081262179e-06
"['throttle', 'JJ']",3.5474453072619753e-06
"['ABS', 'NNP']",1.6162086331400348e-06
"['braking', 'NN']",1.26798317132735e-06
"['exhaust', 'JJ']",3.5474453072619753e-06
"['recirculation', 'NN']",1.26798317132735e-06
"['Big', 'NNP']",1.6162086331400348e-06
"['<s>', 'Jerry']",7.449899426357744e-06
"['IRC', 'NNP']",1.6162086331400348e-06
"['Wirewound', 'NNP']",1.6162086331400348e-06
"['Film', 'NNP']",1.6162086331400348e-06
"['Division', 'NNP']",1.6162086331400348e-06
"['Boone', 'NNP']",1.6162086331400348e-06
"['Metz', 'NNP']",1.6162086331400348e-06
"['tear', 'VB']",6.837373081262179e-06
"['milo', 'NN']",1.26798317132735e-06
"['Macon', 'NNP']",1.6162086331400348e-06
"['<s>', 'NEW']",7.449899426357744e-06
"['NEW', 'NNP']",1.6162086331400348e-06
"['YORK', 'NNP']",1.6162086331400348e-06
"['Barnard', 'NNP']",1.6162086331400348e-06
"['College', 'NNP']",1.6162086331400348e-06
"['resembled', 'VBD']",6.4348822094811555e-06
"['ivory', 'NN']",1.26798317132735e-06
"['tower', 'NN']",1.26798317132735e-06
"['striking', 'JJ']",3.5474453072619753e-06
"['picket', 'NN']",1.26798317132735e-06
"['signs', 'NNS']",3.6322031127980677e-06
"['blew', 'VBD']",6.4348822094811555e-06
"['whistles', 'NNS']",3.6322031127980677e-06
"['protest', 'VB']",6.837373081262179e-06
"['contribute', 'VBP']",2.2072131726482144e-05
"['health-insurance', 'NN']",1.26798317132735e-06
"['premiums', 'NNS']",3.6322031127980677e-06
"['exterior', 'NN']",1.26798317132735e-06
"['Boise', 'NNP']",1.6162086331400348e-06
"['pleading', 'VBG']",1.2690355329949238e-05
"['guilty', 'JJ']",3.5474453072619753e-06
"['agreeing', 'VBG']",1.2690355329949238e-05
"['Mineral', 'NNP']",1.6162086331400348e-06
"['Wells', 'NNP']",1.6162086331400348e-06
"['acted', 'VBN']",1.0112348188372822e-05
"['Stanley', 'NNP']",1.6162086331400348e-06
"['Bowlin', 'NNP']",1.6162086331400348e-06
"['Victor', 'NNP']",1.6162086331400348e-06
"['K.', 'NNP']",1.6162086331400348e-06
"['Paulsen', 'NNP']",1.6162086331400348e-06
"['pleaded', 'VBD']",6.4348822094811555e-06
"['conspiring', 'VBG']",1.2690355329949238e-05
"['defraud', 'VB']",6.837373081262179e-06
"['A$0.9', 'CD']",5.489287655140993e-06
"['<s>', 'ADI']",7.449899426357744e-06
"['ADI', 'NNP']",1.6162086331400348e-06
"['NT$', '$']",1.6819726174857872e-05
"['$', '181']",1.6819726174857872e-05
"['181', 'CD']",5.489287655140993e-06
"['Coke', 'NNP']",1.6162086331400348e-06
"['northeastern', 'JJ']",3.5474453072619753e-06
"['port', 'JJ']",3.5474453072619753e-06
"['Tianjin', 'NNP']",1.6162086331400348e-06
"['generated', 'VBD']",6.4348822094811555e-06
"['indirect', 'JJ']",3.5474453072619753e-06
"['occurs', 'VBZ']",1.1233809272386174e-05
"['Coca-Cola', 'NNP']",1.6162086331400348e-06
"['Nolan', 'NNP']",1.6162086331400348e-06
"['Shi', 'NNP']",1.6162086331400348e-06
"['Qilu', 'NNP']",1.6162086331400348e-06
"['Softdrinks', 'NNPS']",9.656237929702588e-05
"['formal', 'JJ']",3.5474453072619753e-06
"['claim', 'VBP']",2.2072131726482144e-05
"['ten', 'JJ']",3.5474453072619753e-06
"['<s>', 'Cristaleria']",7.449899426357744e-06
"['Cristaleria', 'NNP']",1.6162086331400348e-06
"['reinforced', 'JJ']",3.5474453072619753e-06
"['<s>', 'Micron']",7.449899426357744e-06
"['<s>', ""'""]",7.449899426357744e-06
"['compensate', 'VB']",6.837373081262179e-06
"['landowner', 'NN']",1.26798317132735e-06
"['whenever', 'WRB']",5.616715344866322e-05
"['action', 'NN']",1.26798317132735e-06
"['protect', 'VB']",6.837373081262179e-06
"['endangered', 'JJ']",3.5474453072619753e-06
"['reduces', 'VBZ']",1.1233809272386174e-05
"['boisterous', 'JJ']",3.5474453072619753e-06
"['banter', 'NN']",1.26798317132735e-06
"['Catholic', 'NNP']",1.6162086331400348e-06
"['Protestant', 'JJ']",3.5474453072619753e-06
"['hushed', 'VBN']",1.0112348188372822e-05
"['last', 'VB']",6.837373081262179e-06
"['38', 'CD']",5.489287655140993e-06
"['steward', 'RB']",9.182567813263301e-06
"['staved', 'VBD']",6.4348822094811555e-06
"['bankruptcy', 'NN']",1.26798317132735e-06
"['healthy', 'JJ']",3.5474453072619753e-06
"['<s>', 'Appert']",7.449899426357744e-06
"['Appert', 'NNP']",1.6162086331400348e-06
"['canned', 'VBD']",6.4348822094811555e-06
"['meats', 'NNS']",3.6322031127980677e-06
"['jars', 'NNS']",3.6322031127980677e-06
"['sealed', 'VBN']",1.0112348188372822e-05
"['pitch', 'NN']",1.26798317132735e-06
"['1804', 'CD']",5.489287655140993e-06
"['vacuum-packing', 'JJ']",3.5474453072619753e-06
"['7/8', 'CD']",5.489287655140993e-06
"['Minneapolis', 'NNP']",1.6162086331400348e-06
"['parent', 'NN']",1.26798317132735e-06
"['Idaho', 'NNP']",1.6162086331400348e-06
"['1/8', 'CD']",5.489287655140993e-06
"['constructed', 'VBN']",1.0112348188372822e-05
"['memory-chip', 'NN']",1.26798317132735e-06
"['improve', 'VBP']",2.2072131726482144e-05
"[':29', 'CD']",5.489287655140993e-06
"['STK', 'NNP']",1.6162086331400348e-06
"['registration', 'NN']",1.26798317132735e-06
"['fees', 'NNS']",3.6322031127980677e-06
"['drop', 'VB']",6.837373081262179e-06
"['Electronics', 'NNPS']",9.656237929702588e-05
"['mln', 'CD']",5.489287655140993e-06
"['Chargeurs', 'NNP']",1.6162086331400348e-06
"['FRA', 'NNP']",1.6162086331400348e-06
"['Bombardier', 'NNP']",1.6162086331400348e-06
"['Dutch', 'NNP']",1.6162086331400348e-06
"['jetmaker', 'NN']",1.26798317132735e-06
"['Fokker', 'NN']",1.26798317132735e-06
"['AIR', 'NNP']",1.6162086331400348e-06
"['Gingrich', 'NNP']",1.6162086331400348e-06
"['`possible', '.']",3.6085971217829355e-06
"['U.N.', 'NNP']",1.6162086331400348e-06
"['`deplores', 'NNS']",3.6322031127980677e-06
"['shooting', 'NN']",1.26798317132735e-06
"['UN', 'NNP']",1.6162086331400348e-06
"['premier', 'NN']",1.26798317132735e-06
"['Dini', 'NNS']",3.6322031127980677e-06
"['form', 'VB']",6.837373081262179e-06
"['pact', 'NN']",1.26798317132735e-06
"['center-left', 'JJ']",3.5474453072619753e-06
"['ITALY', 'NNP']",1.6162086331400348e-06
"[':02', 'CD']",5.489287655140993e-06
"['Feb/27/96', 'NNP']",1.6162086331400348e-06
"[':53', 'CD']",5.489287655140993e-06
"['Wellington', 'NNP']",1.6162086331400348e-06
"['Zealand', 'NNP']",1.6162086331400348e-06
"['Fletcher', 'NNP']",1.6162086331400348e-06
"['Challenge', 'NNP']",1.6162086331400348e-06
"['first-half', 'JJ']",3.5474453072619753e-06
"['bettering', 'VBG']",1.2690355329949238e-05
"['investigating', 'VBG']",1.2690355329949238e-05
"['possibility', 'NN']",1.26798317132735e-06
"['plaster-board', 'NN']",1.26798317132735e-06
"['faded', 'VBD']",6.4348822094811555e-06
"['Wall', 'NNP']",1.6162086331400348e-06
"['weakening', 'VBG']",1.2690355329949238e-05
"['postpone', 'VB']",6.837373081262179e-06
"['installing', 'NN']",1.26798317132735e-06
"['full-service', 'JJ']",3.5474453072619753e-06
"['basis', 'NN']",1.26798317132735e-06
"['upgrades', 'NNS']",3.6322031127980677e-06
"['concerned', 'VBD']",6.4348822094811555e-06
"['Sony', 'NNP']",1.6162086331400348e-06
"['<s>', 'Raised']",7.449899426357744e-06
"['Raised', 'VBN']",1.0112348188372822e-05
"['Craven', 'NNP']",1.6162086331400348e-06
"['telecommunications', 'NN']",1.26798317132735e-06
"['fiber-optics', 'JJ']",3.5474453072619753e-06
"['<s>', 'Casinos']",7.449899426357744e-06
"['Casinos', 'NNS']",3.6322031127980677e-06
"['Joliet', 'NNP']",1.6162086331400348e-06
"['employer', 'NN']",1.26798317132735e-06
"['overnight', 'RB']",9.182567813263301e-06
"['surpassed', 'VBN']",1.0112348188372822e-05
"['tractor', 'NN']",1.26798317132735e-06
"['<s>', 'Business']",7.449899426357744e-06
"['Week', 'NNP']",1.6162086331400348e-06
"['Boom', 'NNP']",1.6162086331400348e-06
"['Belt', 'NNP']",1.6162086331400348e-06
"['interstate', 'NN']",1.26798317132735e-06
"['Forrest', 'NNP']",1.6162086331400348e-06
"['gray-haired', 'JJ']",3.5474453072619753e-06
"['clerk', 'NN']",1.26798317132735e-06
"['hardware', 'NN']",1.26798317132735e-06
"['hurting', 'VBG']",1.2690355329949238e-05
"['Danny', 'NNP']",1.6162086331400348e-06
"['Cannon', 'NNP']",1.6162086331400348e-06
"['fourth-generation', 'JJ']",3.5474453072619753e-06
"['barber', 'NN']",1.26798317132735e-06
"['Woodruff', 'NNP']",1.6162086331400348e-06
"['<s>', 'Bangkok']",7.449899426357744e-06
"['<s>', 'Judging']",7.449899426357744e-06
"['Judging', 'VBG']",1.2690355329949238e-05
"['round', 'NN']",1.26798317132735e-06
"['front-runners', 'NNS']",3.6322031127980677e-06
"['Lanna', 'NNP']",1.6162086331400348e-06
"['Lignite', 'NNP']",1.6162086331400348e-06
"['Loxley', 'NNP']",1.6162086331400348e-06
"['Saha-Union', 'NNP']",1.6162086331400348e-06
"['respectively', 'RB']",9.182567813263301e-06
"['Hemaraj', 'NNP']",1.6162086331400348e-06
"['pioneers', 'NNS']",3.6322031127980677e-06
"['Thai', 'IN']",1.8416138430429355e-06
"['Cogeneration', 'NNP']",1.6162086331400348e-06
"['costs', 'VBZ']",1.1233809272386174e-05
"['500-megawatt', 'JJ']",3.5474453072619753e-06
"['return', 'NN']",1.26798317132735e-06
"['hassle', 'NN']",1.26798317132735e-06
"['renegotiate', 'VB']",6.837373081262179e-06
"['voters', 'NNS']",3.6322031127980677e-06
"['elected', 'VBD']",6.4348822094811555e-06
"['Hindu', 'NNP']",1.6162086331400348e-06
"['nationalist', 'NN']",1.26798317132735e-06
"['partnership', 'NN']",1.26798317132735e-06
"['proposed', 'VBD']",6.4348822094811555e-06
"['700-megawatt', 'JJ']",3.5474453072619753e-06
"['proposes', 'VBZ']",1.1233809272386174e-05
"['600-megawatt', 'JJ']",3.5474453072619753e-06
"['privatization', 'NN']",1.26798317132735e-06
"['Pisit', 'NNP']",1.6162086331400348e-06
"['Leeahtham', 'NNP']",1.6162086331400348e-06
"['Electricity', 'NNP']",1.6162086331400348e-06
"['Generating', 'NNP']",1.6162086331400348e-06
"['<s>', 'Among']",7.449899426357744e-06
"['Among', 'IN']",1.8416138430429355e-06
"['gypsum', 'NN']",1.26798317132735e-06
"['725', 'CD']",5.489287655140993e-06
"['Indonesia', 'NNP']",1.6162086331400348e-06
"['<s>', 'Minneapolis-based']",7.449899426357744e-06
